PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202411,1,130510794,14029010004,1732436302999,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,"CHANDANALEPA/75/GM/CDB/KOHOMBA AYURVEDA SOAP ",220,75GM,CDB,,1732436302999-sanjeewaka ayurvedic products-chandanalepa#3.png
202411,2,60913749,20268020002,1732764203644,2,ROYAL FOOD PRODUCT LANKA (PVT) LTD.,SUNSHINE,SUNSHINE/200/ML/PET/MANGO NECTAR,140,200ML,PET,,1732764203644-royal food product lanka -pvt- ltd--sunshine#3.png
202411,2,60913749,20268020002,1732763727235,2,ROYAL FOOD PRODUCT LANKA (PVT) LTD.,SUNSHINE,SUNSHINE/500/ML/PET/MANGO NECTAR,250,500ML,PET,,1732763727235-royal food product lanka -pvt- ltd--sunshine#3.png
202411,2,60913749,20268020002,1732763804324,2,ROYAL FOOD PRODUCT LANKA (PVT) LTD.,SUNSHINE,SUNSHINE/500/ML/PET/WOODAPPLE NECTAR,250,500ML,PET,,1732763804324-royal food product lanka -pvt- ltd--sunshine#3.png
202411,2,60913749,20268020002,1732764284605,2,ROYAL FOOD PRODUCT LANKA (PVT) LTD.,SUNSHINE,SUNSHINE/200/ML/WOODAPPLE NECTAR,140,200ML,PET,,1732764284605-royal food product lanka -pvt- ltd--sunshine#3.png
202411,2,60913749,20268020002,1732763853251,2,ROYAL FOOD PRODUCT LANKA (PVT) LTD.,SUNSHINE,SUNSHINE/500/ML/PET/MIX FRUIT NECTAR,250,500ML,PET,,1732763853251-royal food product lanka -pvt- ltd--sunshine#3.png
202411,2,60913749,20268020002,1732764146042,2,ROYAL FOOD PRODUCT LANKA (PVT) LTD.,SUNSHINE,SUNSHINE/200/ML/PET/MIX FRUIT NECTAR,140,200ML,PET,,1732764146042-royal food product lanka -pvt- ltd--sunshine#3.png
202411,1,62765101,20579010001,1731299328312,6,CEYLON BISCUITS LIMITED,"MUNCHEE ",MUNCHEE/125/G/PLPCH/SNAP.IT CRUNCHY CARAMALIZED,150,125G,"PLPCH ",,1732764146042-royal food product lanka -pvt- ltd--sunshine#3.png
202411,1,17774550,14319010001,1732095479660,16,UNILEVER SRI LANKA LTD,SUNLIGHT,SUNLIGHT/100G/EWPRK/WITH REAL LEMON POWER BUY 2 1 SOAP RS 110,220,100GX2,"EWPRK ",,1732095479660-unilever sri lanka ltd-sunlight#3.png
202411,1,17774550,14319010001,1732087186031,19,NATURE MIRACLE BEAUTY COSMETICS (PVT)LTD,"ADVANCED CLASSIC WHITE ","ADVANCED CLASSIC WHITE/200ML/PLBOT/REVIVE & RADIANCE HAIR ELIXIR SHAMPOO ",0,200ML,"PLBOT ",Delete the Item,1732087186031-nature miracle beauty cosmetics -pvt-ltd-advanced classic white #3.png
202411,1,17774550,14319010001,1731484305188,13,UNILEVER SRI LANKA LTD,PEARS BABY,"PEARS BABY/70G/CDBOX/RATHMAL FOR SOOTHING SKIN BABY SOAP ",125,"70G ","CDBOX ",,1732087186031-nature miracle beauty cosmetics -pvt-ltd-advanced classic white #3.png
202411,1,17774550,14319010001,1731486224840,26,UNILEVER SRI LANKA LTD,LIFEBUOY,"LIFEBUOY/175ML/PLBOT/HEALTH SHAMPOO ANTI DANDRUFF PIROCTONE OLAMINE FORMULA FREE LIFEBUOY MILD CARE WITH MILK PROTEIN 100G SOAP ",520,"175ML ","PLBOT ",,1732087186031-nature miracle beauty cosmetics -pvt-ltd-advanced classic white #3.png
202411,1,17774550,14319010001,1732095743597,16,UNILEVER SRI LANKA LTD,SUNLIGHT,SUNLIGHT/100G/EWPRK/WITH REAL LEMON POWER SOAP BUY 4 GET 1 PRINCE RS 105.00,420,100GX4,"EWPRK ",,1732095743597-unilever sri lanka ltd-sunlight#3.png
202411,1,17774550,14319010001,1731484434164,13,UNILEVER SRI LANKA LTD,PEARS BABY,"PEARS BABY/70G/CDBOX/KOKUM FOR MOISTURISED SKIN ",125,"70G ","CDBOX ",,1732095743597-unilever sri lanka ltd-sunlight#3.png
202411,1,17774550,14319010001,1732087616738,26,NATURE MIRACLE BEAUTY COSMETICS (PVT)LTD,"ADVANCED CLASSIC WHITE ","ADVANCED CLASSIC WHITE/200ML/PLBOT REVIVE & RADIANCE HAIR ELIXIR SHAMPOO ",740,200ML,"PLBOT ",,1732087616738-nature miracle beauty cosmetics -pvt-ltd-advanced classic white #3.png
202411,1,17774550,14319010001,1732251996369,10,RAIGAM MARKETING SERVICE,RAIGAM SOYA,"RAIGAM/60G/PLPCH/TEMPERED DHAL CURRY FLAVOURED ",0,60G,"PLPCH ",,1732087616738-nature miracle beauty cosmetics -pvt-ltd-advanced classic white #3.png
202411,1,17774550,14319010001,1731484105927,13,UNILEVER SRI LANKA LTD,PEARS BABY,"PEARS BABY/70G/CDBOX/BEE'S HONEY FOR HEALTHY SKIN BABY SOAP ",125,"70G ","CDBOX ",,1732087616738-nature miracle beauty cosmetics -pvt-ltd-advanced classic white #3.png
202411,1,17774550,14319010001,1732090473726,27,UNILEVER SRI LANKA LTD,"SIGNAL ","SIGNAL/120G/CDBOX/STRONG TEETH MAX CAVITY PROTECTION & STRRONGER ENAMEL FREE LIFEBUOY GLOWING SKIN SOAP 75G ",240,120G,"CDBOX ",,1732090473726-unilever sri lanka ltd-signal #3.png
202411,1,42275355,12102010008,1731041672691,6,CEYLON BISCUITS LIMITED,MUNCHEE SNAP IT,MUNCHEE SNAP IT/125/GM/PLPCH,150,125GM,PLPCH,Any other reason,1732090473726-unilever sri lanka ltd-signal #3.png
202411,1,39734253,83201010009,1731908249709,13,UNILEVER SRI LANKA LTD,PEARS BABY,"PEARS/70/GM/CD BOX/NATURAL EXTRACTS BEE""S HONEY BABY SOAP FOR HEALTHY SKIN.",125,70GM,CD BOX,,1732090473726-unilever sri lanka ltd-signal #3.png
202411,1,39734253,83201010009,1731907936926,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS/70/GM/CD BOX/NATURAL EXTRACTS RATHMAL BABY SOAP FOR SMOOTHING SKIN.,125,70GM,CD BOX,,1732090473726-unilever sri lanka ltd-signal #3.png
202411,1,39734253,83201010009,1731907598414,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS/70/GM/CD BOX/NATURAL EXTRACTS KOKUM BABY SOAP FOR MOISTURED SKIN.,0,70GM,CD BOX,No Stocks,1732090473726-unilever sri lanka ltd-signal #3.png
202411,2,118491236,14119020001,1732704226149,2,LEOAN MILK FOODS (PVT) LTD,LEOAN CHOCOLATE,"LEOAN/190/ML/RGB/CHOCOLATE FLAVOURED ",150,190ML,RGB,,1732704226149-leoan milk foods -pvt- ltd-leoan chocolate#3.png
202411,5,13090,1068050001,1732691855327,36,"KRISS ENTERPRISES ",KRISS,"KRISS/1/NO/2"" PAINT BRUSH ",540,1NO,,,1732691855327-kriss enterprises -kriss#3.png
202411,1,137325581,11105010037,1732695227212,17,CHELLO PRODUCTS,CHELLO,"CHELLO/180/ML/SOURSOP FLAVOURED WITH ALOE VERA PIECES DRINKING YOGHURT ",160,180 ML,PLBOT,,1732695227212-chello products-chello#3.png
202411,1,18345641,10182010002,1732171559133,13,UNILEVER SRI LANKA LTD,"PEARS ",PEARS BEE;S HONEY BABY SOAP/70G/FOR HEALTHY SKIN/CDBOX,125,70G,CDBOX,,1732695227212-chello products-chello#3.png
202411,1,18345641,10182010002,1732696668436,12,SUNSHINE COUNSUMER LANKA LTD,RAN KAHATA,RAN KAHATA TEA /50GM/PLPCH/+ SAVE RS 10,100,50GM,PLPCH,,1732696668436-sunshine counsumer lanka ltd-ran kahata#3.png
202411,1,18345641,10182010002,1732171872675,13,UNILEVER SRI LANKA LTD,"PEARS ",PEARS RATHAMAL BABY SOAP/FOR SOOTHING SKIN/70G/CDBOX,125,70G,CDBOX,,1732696668436-sunshine counsumer lanka ltd-ran kahata#3.png
202411,1,18345641,10182010002,1732172249387,13,UNILEVER SRI LANKA LTD,"PEARS ",PEARS KOKUM BABY SOAP/FOR MOISTURISED SKIN/70G/CDBOX,125,70G,CDBOX,,1732696668436-sunshine counsumer lanka ltd-ran kahata#3.png
202411,1,53363144,11106010016,1732256441208,29,ANTLER INDUSTRIES (PVT) LTD,AROMA,AROMA/30/ML/PLPCH/PERFUMED FABRIC SOFTENER MIDNIGHT LOVE,25,30ML,"PLPCH ",,1732256441208-antler industries -pvt- ltd-aroma#3.png
202411,1,53363144,11106010016,1732253759236,13,UNILEVER SRI LANKA LTD,PEARS BABY,"PEARS BABY/70/G/CD BOX/100% NATURAL EXTRACTS RATHMAL FOR SOOTHING SKIN ",125,70G,"CD BOX ",,1732253759236-unilever sri lanka ltd-pears baby#3.png
202411,1,53363144,11106010016,1732256280525,29,ANTLER INDUSTRIES (PVT) LTD,AROMA,"AROMA/30/ML/PLPCH/PERFUMED FABRIC SOFTENER MORNING BREEZE ",25,30ML,"PLPCH ",,1732256280525-antler industries -pvt- ltd-aroma#3.png
202411,1,53363144,11106010016,1732253146695,13,UNILEVER SRI LANKA LTD,PEARS BABY,"PEARS BABY /70/G/CD BOX/100%NATURAL EXTRACTS KOKUM FOR MOISTURISED SKIN ",125,70G,"CD BOX ",,1732253146695-unilever sri lanka ltd-pears baby#3.png
202411,2,45838444,11403020005,1732688749084,2,NESTLE LANKA LIMITED,MILO,NESTLE MILO /VALUE PACK/ACTIV GO /CHOCOLATE MALT FOOD DRINK/125 ML/CDBOX,100,125 ML,CDBOX,,1732688749084-nestle lanka limited-milo#3.png
202411,1,118496323,61303010004,1731905833188,6,CEYLON BISCUITS LIMITED,"SNAP,IT","SNAP, IT/CRUNCHY/CARAMALIZED/125 GM/PLPCH",150,125,PLPCH,,1732688749084-nestle lanka limited-milo#3.png
202411,1,86713066,14016010001,1732684862494,10,SAHASRI INDRUSTRIES,SAHASRI,SAHASRI/50/GM/PLPCH/DADAMAS SOYA MEAT,90,"50GM ","PLPCH ",,1732684862494-sahasri indrustries-sahasri#3.png
202411,1,8165848,20586010001,1732701179783,6,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,MUNCHEE/490/GM/PLPCH/SUPER CREAM CRACKER + SAVE AS 60 RS,420,490GM,PLPCH,,1732701179783-ceylon biscuits limited-munchee super cream cracker#3.png
202411,1,131557148,71404010007,1731039186083,17,CHELLO PRODUCTS,CHELLO,CHELLO/180/ML/PBT/SOURSOP FLAVORED DRINKING YOGHURT WITH ALOE VERA PIECES,160,180ML,PBT,,1732701179783-ceylon biscuits limited-munchee super cream cracker#3.png
202411,1,8159086,17801010001,1731214858765,6,CEYLON BISCUITS LIMITED,"MUNCHEE SNAP ,IT","MUNCHEE/125/GM/SNAP,IT/PLPCH ",150,125 GM,"PLPCH ",,1732701179783-ceylon biscuits limited-munchee super cream cracker#3.png
202411,1,558586,16958010002,1731732937331,6,CEYLON BISCUITS LIMITED,"MUNCHEE ",MUNCHEE/125/GM/PLPCH/SNAP.IT/CRUNCHY CARAMALIZED,0,"125 GM ","PLPCH ",Delete the Item,1732701179783-ceylon biscuits limited-munchee super cream cracker#3.png
202411,1,88733807,11023010002,1732697696410,28,DIYA INDUSTRIES,SUN PRODUCTS,"SUN PRODUCTS \1000\KG\POUCH\PEPPER POWER ",3000,"1000G ","POUCH ",,1732697696410-diya industries-sun products#3.png
202411,1,115898349,21307010003,1732716428784,43,EDINBOROUGH PRODUCTS,EDINBOROUGH,"EDINBOROUGH \180\ G\PLBT \MAYONNAISE ",675,180 G,"PLBT ",,1732716428784-edinborough products-edinborough#3.png
202411,1,115898349,21307010003,1732715842899,43,GRANDEUR FOOD SOLUTIONS (PVT) LTD,ROYAL ARM,"ROYAL ARM \180\G\GLBT \HOT RED CHILLI SAUCE ",1250,180 G,"GLBT ",,1732715842899-grandeur food solutions -pvt- ltd-royal arm#3.png
202411,1,115898349,21307010003,1732716281354,43,EDINBOROUGH PRODUCTS,EDINBOROUGH,"EDINBOROUGH \180\G\PLBT \VEGETARIAN MAYONNAISE ",675,180 G,"PLBT ",,1732716281354-edinborough products-edinborough#3.png
202411,1,115898349,21307010003,1732716543768,43,EDINBOROUGH PRODUCTS,EDINBOROUGH,"EDINBOROUGH \180\G\PLBT \ GARLIC MAYONNAISE ",690,180 G,"PLBT ",,1732716543768-edinborough products-edinborough#3.png
202411,1,115898349,21307010003,1732718059457,43,GRANDEUR FOOD SOLUTIONS (PVT) LTD,HERMAN,"HERMAN\88\ML\GLBT \ HOT SAUCE HOT & SPICE ",575,88 ML,"GLBT ",,1732718059457-grandeur food solutions -pvt- ltd-herman#3.png
202411,1,115898349,21307010003,1732717447164,43,EDINBOROUGH PRODUCTS,EDINBOROUGH,"EDINBOROUGH \360\G\PLBT \ VEGETARIAN MAYONNAISE ",1150,360 G,"PLBT ",,1732717447164-edinborough products-edinborough#3.png
202411,1,115898349,21307010003,1732715667025,43,C.W. MACKIE PLC,KVC,"KVC\4400\G\PLCAN \CATERER'S SAUCE (TOMATO) ",2200,4400 G,"PLCAN ",,1732715667025-c-w- mackie plc-kvc#3.png
202411,1,115898349,21307010003,1732716085707,43,GRANDEUR FOOD SOLUTIONS (PVT) LTD,HEINZ,"HEINZ\295\G\PLBT \TOMATO KETCHUP ",750,295 G,"PLBT ",,1732716085707-grandeur food solutions -pvt- ltd-heinz#3.png
202411,1,115898349,21307010003,1732718520401,43,EDINBOROUGH PRODUCTS,"EDINBOROUGH ","EDINBOROUGH\200\G\PLBT \ CHILLI & GARLIC SAUCE ",340,200 G,"PLBT ",,1732718520401-edinborough products-edinborough #3.png
202411,1,115898349,21307010003,1732718284961,43,EDINBOROUGH PRODUCTS,"EDINBOROUGH ","EDINBOROUGH \360\G\PLBT \MAYONNAISE ",1150,360 G,"PLBT ",,1732718284961-edinborough products-edinborough #3.png
202411,1,50727073,19810010002,1732695553476,13,"GODAKANDA HERBALS (PVT) LTD ",VENDOL BABY,VENDOL BABY ROSE - JASMINE MOISTURISING SOAP SILKY & SOFT 80GM,120,80GM,CDBOX,,1732718284961-edinborough products-edinborough #3.png
202411,5,10981,19050001,1731312464468,38,V. L. K ENTERPRISE,RUSH,RUSH\1L\PLBT\WOOD PRESERVATIVE CLEAR,1595,1L,PLBT,,1732718284961-edinborough products-edinborough #3.png
202411,1,47572086,20768010001,1731312813196,10,RAIGAM MARKETING SERVICE,RAIGAM SOYA,"RAIGAM/60/GM/PLPCH/DHAL CURRY FLV ",130,"50GM ","PLPCH ",,1732718284961-edinborough products-edinborough #3.png
202411,1,36035071,11101010179,1732691430229,39,PRINT EXCEL PVT LTD,PROMATE,PROMATE/120PGS/NO 1/FEINT SQUARE RULED,220,120PGS,NO 1,,1732691430229-print excel pvt ltd-promate#3.png
202411,1,91159972,20580010001,1732689847347,28,AMBEWELLA FOOD PRODUCTS,AMBEWELA,"AMBEWELA/50/GM/PLPCH/TURMERIC POWDER ",280,50GM,"PLPCH ",,1732689847347-ambewella food products-ambewela#3.png
202411,1,91159972,20580010001,1732695321297,6,CEYLON BISCUITS LIMITED,MUNCHEE,MUNCHEE/125/GM/PLPCH/SNAP IT,150,125 GM,"PLPCH ",,1732695321297-ceylon biscuits limited-munchee#3.png
202411,1,113829434,15389010002,1732698231344,12,FASTWIN CEYLON TEA ( PVT ) LTD,LEON,LEON TEA / 50 / GM / PLPCH / TEA CLOCK,110,50 GM,"PLPCH ",,1732698231344-fastwin ceylon tea - pvt - ltd-leon#3.png
202411,1,557940,15501010001,1731044220877,6,CEYLON BISCUITS LIMITED,"MUNCHEE ","MUNCHEE / 125 / GM / PLPCH / SNAP , IT CRUNCHY CARAMALIZED",0,125 GM,"PLPCH ",,1732698231344-fastwin ceylon tea - pvt - ltd-leon#3.png
202411,1,50727087,19810010001,1732695932030,13,UNILEVER SRI LANKA LTD,"PEARS ",PEARS RATHMAL BABY SOAP FOR SOOTHING SKIN 70GM,125,70GM,CDBOX,,1732695932030-unilever sri lanka ltd-pears #3.png
202411,1,50727087,19810010001,1732696053645,13,UNILEVER SRI LANKA LTD,"PEARS ",PEARS KOKUM BABY SOAP FOR MOISTURISED SKIN 70GM,125,70GM,CDBOX,,1732696053645-unilever sri lanka ltd-pears #3.png
202411,1,50727087,19810010001,1732695553476,13,"GODAKANDA HERBALS (PVT) LTD ",VENDOL BABY,VENDOL BABY ROSE - JASMINE MOISTURISING SOAP SILKY & SOFT 80GM,120,80GM,CDBOX,,1732695553476-godakanda herbals -pvt- ltd -vendol baby#3.png
202411,1,133669496,13670010001,1732695887866,6,CEYLON BISCUITS LIMITED,"MUNCHEE ",MUNCHEE /125/G/PLPCH/SNAPIT BISCUITS,150,125G,PLPCH,,1732695887866-ceylon biscuits limited-munchee #3.png
202411,1,119395049,12208010011,1732606366493,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS BABY/70/GM/CD BOX/BEE'S HONEY BABY SOAP FOR HEALTHY SKIN,125,70GM,CD BOX,,1732695887866-ceylon biscuits limited-munchee #3.png
202411,1,119395049,12208010011,1731494858002,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS BABY/70/GM/CD BOX/KOKUM BABY SOAP FOR MOISTURISED SKIN,125,70GM,CD BOX,,1732695887866-ceylon biscuits limited-munchee #3.png
202411,2,60595067,20644020001,1732678033777,2,NESTLE LANKA,MILO,MILO/125/ML/TPK/CHOCOLATE MALT FOOD DRINK/VALUE PACK,100,125ML,TPK,,1732678033777-nestle lanka-milo#3.png
202411,1,117663690,20616010002,1732691787311,17,"CHAMILA MILK PRODUCT ",CHAMILA,"CHAMILA/190ML/PBT/DRINKING YOGURT ",190,190ML,PBT,,1732691787311-chamila milk product -chamila#3.png
202411,1,117663690,20616010002,1732691642429,17,"CHAMILA MILK PRODUCT ",CHAMILA,"CHAMILA/80G/CUP/YOGURT ",70,80G,CUP,,1732691642429-chamila milk product -chamila#3.png
202411,5,12248,37050009,1732690395208,38,PRASANNA CHEMICAL INDUSTRIES,"ANCHOR ",ANCHOR/625/ML/GLBT/NC THINNER,680,625ML,GLBT,,1732690395208-prasanna chemical industries-anchor #3.png
202411,1,46917438,20252010001,1732682718219,6,CHERISH BISCUIT (PVT) LTD,CHRISH,CHERISH/200G/POCH /CUSTARD/,200,200G,"POCH ",,1732682718219-cherish biscuit -pvt- ltd-chrish#3.png
202411,1,8163187,19792010001,1732687005684,13,UNILEVER SRI LANKA LTD,"PEARS ",PEARS BEE'S HONEY BABY SOAP FOR HEALTHY SKIN 70GM,125,70GM,CDBOX,,1732687005684-unilever sri lanka ltd-pears #3.png
202411,1,8163187,19792010001,1732686383300,28,GAMAGE PRODUCTS,"GAMAGE ",GAMAGE TURMERIC POWDER 25GM,130,25GM,PLPCH,,1732686383300-gamage products-gamage #3.png
202411,1,8163187,19792010001,1732686045186,6,CEYLON BISCUITS LIMITED,"MUNCHEE ",MUNCHEE SNAP'IT CRUNCHY CARAMALIZED 125GM,150,125GM,PLPCH,,1732686045186-ceylon biscuits limited-munchee #3.png
202411,1,72562992,17489010001,1731137122342,13,UNILEVER SRI LANKA LTD,PEARS BABY,"PEARS/70/GM/CDBOX/RATHMAL BABY SOAP ",125,70 GM,"CDBOX ",,1732686045186-ceylon biscuits limited-munchee #3.png
202411,1,72562992,17489010001,1732524380016,10,MAGAM LIFE (PVT) LTD,MAGAM,MAGAM/60/GM/PLPCH/ROAST CHICKEN,100,60 GM,"PLPCH ",,1732524380016-magam life -pvt- ltd-magam#3.png
202411,1,72562992,17489010001,1732524606439,10,GAMI RASA FOOD PRODUCTS ( PVT ) LTD,MAGAM,"GAMIRASA/40/GM/PLPCH/SOYA MEAT ",60,60 GM,"PLPCH ",,1732524606439-gami rasa food products - pvt - ltd-magam#3.png
202411,1,72562992,17489010001,1732523952185,12,SUNSHINE COUNSUMER LANKA LTD,RAN KAHATA,RAN KAHATA/50/GM/PLPCH/TEA + SAVE RS 10,100,50 GM,"PLPCH ",,1732523952185-sunshine counsumer lanka ltd-ran kahata#3.png
202411,1,111681767,62302010002,1731311168076,16,UNILEVER SRI LANKA LTD,SUNLIGHT,SUNLIGHT/200/G/EWRPK/WITH REAL LEMON POWER/(SINGAL PACK 110/-),220,100×2=200G,EWRPK,,1732523952185-sunshine counsumer lanka ltd-ran kahata#3.png
202411,1,111681767,62302010002,1731739587335,6,CEYLON BISCUITS LIMITED,"MUNCHEE  SNAP,IT","MUNCHEE SNAP,IT/125/G/PLPCH/CRUNCHY CARAMALIZED BISCUITS",150,125G,"PLPCH ",,1732523952185-sunshine counsumer lanka ltd-ran kahata#3.png
202411,1,111681767,62302010002,1732526974261,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS BABY/350/G/CDBOX/PROTECTION + SESAME OIL & VITAMIN E /SAVE 45/-,680,350G,CDBOX,,1732526974261-unilever sri lanka ltd-pears baby#3.png
202411,1,111681767,62302010002,1732529319549,27,UNILEVER SRI LANKA LTD,SIGNAL STRONG TEETH,SIGNAL STRONG TEETH/120/G/CD BOX/MAX CAVITY PROTECTION STRONGER ENAMAL WITH LIFEBUOY  GLOWING SKIN 75G FREE,240,120G,CDBOX,,1732529319549-unilever sri lanka ltd-signal strong teeth#3.png
202411,1,111681767,62302010002,1732526539662,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS BABY/70/G/CDBOX/RATHMAL  BABY FOR SOOTHING SKIN,125,70G,CDBOX,,1732526539662-unilever sri lanka ltd-pears baby#3.png
202411,1,113829053,31401010002,1732095479660,16,UNILEVER SRI LANKA LTD,SUNLIGHT,SUNLIGHT/100G/EWPRK/WITH REAL LEMON POWER BUY 2 1 SOAP RS 110,220,100GX2,"EWPRK ",,1732526539662-unilever sri lanka ltd-pears baby#3.png
202411,1,113829053,31401010002,1732610192332,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT/1KG/PLPCH/CLEAN & JASMINE FRESH FREE SUNLIGHT CLEAN & ROYAL LAVENDER 50G ×4,380,1 KG,"PLPCH ",,1732610192332-unilever sri lanka ltd-sunlight detergent#3.png
202411,1,113829053,31401010002,1732263494668,11,CEYLON TOFFEES (PVT)LTD,"DOMIE ",DOMIE/1NO/EWPRK/MINTY CHOC,5,1NO,"EWPRK ",,1732610192332-unilever sri lanka ltd-sunlight detergent#3.png
202411,1,113829053,31401010002,1732610901318,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT/1KG/ PLPCH/CLEAN & ROSE DELIGHT FREE ROYAL LAVENDER 50G ×4,380,1 KG,"PLPCH ",,1732610901318-unilever sri lanka ltd-sunlight detergent#3.png
202411,1,113829053,31401010002,1732610575176,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT/1 KG/PLPCH/CLEAN & LEMON FRESH FREE SUNLIGHT ROYAL LAVENDER 50G ×4,380,1 KG,"PLPCH ",,1732610575176-unilever sri lanka ltd-sunlight detergent#3.png
202411,1,113829053,31401010002,1732095743597,16,UNILEVER SRI LANKA LTD,SUNLIGHT,SUNLIGHT/100G/EWPRK/WITH REAL LEMON POWER SOAP BUY 4 GET 1 PRINCE RS 105.00,420,100GX4,"EWPRK ",,1732610575176-unilever sri lanka ltd-sunlight detergent#3.png
202411,1,113829053,31401010002,1732605671416,13,DELMAR LANKA PVT LTD,"CALIN ","CALIN/70G/CDBOX/SANDALWOOD PERFUMED SOAP ",125,"70G ","CDBOX ",,1732605671416-delmar lanka pvt ltd-calin #3.png
202411,1,113829053,31401010002,1731995391962,6,CEYLON BISCUITS LIMITED,"MUNCHEE SNAP ","MUNCHEE/125G/PLPCH/SNAP IT CRUNCHY CARAMALIZED ",150,125G,"PLPCH ",,1732605671416-delmar lanka pvt ltd-calin #3.png
202411,1,113829053,31401010002,1732611074504,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT/1KG/PLPCH/CLEAN &SAKURA FRESH FREE ROYAL LAVENDER 50G ×4,380,1 KG,"PLPCH ",,1732611074504-unilever sri lanka ltd-sunlight detergent#3.png
202411,1,113829053,31401010002,1732610734185,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT/1KG/PLPCH/CLEAN & ROSE FRESH FREE SUNLIGHT ROYAL LAVENDER 50G ×4,380,1 KG,"PLPCH ",,1732610734185-unilever sri lanka ltd-sunlight detergent#3.png
202411,1,113829053,31401010002,1731991191871,13,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA,"KHOMBA/67G/EWPRK/LEMONGRASS FOR PLAYFUL CITRUSY SENSATION ",100,67G,"EWPRK ",,1732610734185-unilever sri lanka ltd-sunlight detergent#3.png
202411,1,118568281,51303010007,1732526565347,28,"FOODCO LANKA INDUSTRIES ",FOODCO,"FOODCO/50/GM/PLPCH/TURMERIC POWDER ",295,50 GM,"PLPCH ",,1732526565347-foodco lanka industries -foodco#3.png
202411,1,118568281,51303010007,1732519147867,8,DESIR CONFECTIONARIES PVT LTD,ORETO,"ORETO/45/GM/CDBOX/WHITE MILK FANTASY ",150,45 GM,"CDBOX ",,1732519147867-desir confectionaries pvt ltd-oreto#3.png
202411,1,117663906,20659010004,1732603185675,21,PREMEX INDUSTRIES PVT LTD,I SHINE CLOROMAX,I-SHINE/CLOROMAX/500/ML,380,500,PLBOT,,1732603185675-premex industries pvt ltd-i shine cloromax#3.png
202411,1,8160916,18719010008,1732596854433,19,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,PANDA BABY/109/ML/PLBOT/ALOE VERA/BUY 2 SAVE RS.160,500,100ML,"PLBOT ",,1732596854433-nature-s beauty creations ltd-panda baby#3.png
202411,1,8160916,18719010008,1732596604297,19,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,PANDA BABY/100/ML/PLBOT/PURE OLIVE OIL/BUY 2 SAVE RS.160,500,100ML,"PLBOT ",,1732596604297-nature-s beauty creations ltd-panda baby#3.png
202411,1,8160916,18719010008,1732596739162,19,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,PANDA BABY/100/ML/PLBOT/VENIVEL&RATHMAL/BUY 2 SAVE RS.160,500,100ML,"PLBOT ",,1732596739162-nature-s beauty creations ltd-panda baby#3.png
202411,1,41183329,13101010007,1731395066410,13,UNILEVER SRI LANKA LTD,PEARS,PEARS\70\CD BOX\BEE'S HONEY FOR HEALTHY SKIN,125,70G,CD BOX,,1732596739162-nature-s beauty creations ltd-panda baby#3.png
202411,1,41183329,13101010007,1732082189056,6,CEYLON BISCUITS LIMITED,MUNCHEE SNAP IT,MUNCHEE\125\G\PLPCH \SNAP IT,150,125G,PLPCH,,1732596739162-nature-s beauty creations ltd-panda baby#3.png
202411,1,41183329,13101010007,1732081446974,6,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,MUNCHEE\490\G\PLPCH \SUPER CREAM CRACKER  SAVE RS 60,420,490G,PLPCH,,1732596739162-nature-s beauty creations ltd-panda baby#3.png
202411,1,41183329,13101010007,1731395343446,13,UNILEVER SRI LANKA LTD,PEARS,PEARS\70\G\CD BOX\KOKUM BABY SOAP FOR MOISTURISED SKIN,125,70G,CD BOX,,1732596739162-nature-s beauty creations ltd-panda baby#3.png
202411,1,41183329,13101010007,1731395209114,13,UNILEVER SRI LANKA LTD,PEARS,PEARS\70\G\CD BOX\RATHMAL FOR SOOTHING SKIN,125,70G,CD BOX,,1732596739162-nature-s beauty creations ltd-panda baby#3.png
202411,1,18582281,10182010001,1732532841768,24,"CEYLON AGRO INDUSTRIES LIMITED ",PRIMA,PRIMA KOTTU MEE/KOREAN RAMEN/FIERY CHEESE/INSTANT NOODLES/114G/PLPCH,300,114 G,PLPCH,,1732532841768-ceylon agro industries limited -prima#3.png
