PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202501,1,62473229,11898010001,1737778611627,12,SUNSHINE COUNSUMER LANKA LTD,RAN KAHATA,"RAN KAHATA/100/GM/PLPCH /TEA,SAVE RS 15",200,100GM,"PLPCH ",,1737778611627-sunshine counsumer lanka ltd-ran kahata#3.png
202501,1,113829153,31401010005,1736845147241,13,HEMAS MARKETING,"BABY CHERAMY ","BABY CHERAMY/375G (75G ×5)/CDBOX/ALMOND OIL,VITAMIN E & MILK SAVE RS 45.00",680,375G (75×5),"CDBOX ",,1737778611627-sunshine counsumer lanka ltd-ran kahata#3.png
202501,1,113829153,31401010005,1737882614149,13,HEMAS MARKETING,BABY CHERAMY,"BABY CHERAMY/375G( 75G×5)/CDBOX/FLORAL EXTRACTS,VITAMIN E & MILK SAVE RS 45.00",680,375G (75G ×5),"CDBOX ",,1737882614149-hemas marketing-baby cheramy#3.png
202501,1,113186082,13755010002,1737880146792,23,NESTLE LANKA,MILO,"MILO/600/GM/PLPCH/ACTIVE-GO LIMITED OFFER ",1200,600GM,"PLPCH ",,1737880146792-nestle lanka-milo#3.png
202501,1,117663873,20625010001,1737873167938,39,IMPORTED,"COLOURED ",COLOURED/12 COLOURS/PINCILS,600,12 PENCIL,CD,,1737873167938-imported-coloured #3.png
202501,1,39607039,12103010016,1737698208438,43,CARGILLS FOODS & BEVERAGE LTD,KIST,KIST/200/GM/PBT/SQUEEASY BUDDY TOMATO SAUCE,250,200 GM,PBT,,1737698208438-cargills foods - beverage ltd-kist#3.png
202501,1,39607039,12103010016,1737180367817,27,UNILEVER SRI LANKA LTD,CLOSE UP,CLOSE UP/120/GM/CD BOX/TRIPLE FRESH FORMULA PEPPERMINT SPLASH+SAVE 90,320,120/GM,CD BOX,,1737698208438-cargills foods - beverage ltd-kist#3.png
202501,1,110006556,31401010003,1737781164754,15,HEMAS MARKETING,DIVA DIRIYA,"DIVA DIRIYA/1KG/PLPCH/DIRT LIFT TECHNOLOGY DETERGENT POWDER ",300,1KG,"PLPCH ",,1737781164754-hemas marketing-diva diriya#3.png
202501,1,110006556,31401010003,1737702379311,21,RECKITT BENCKISER (LANKA) LTD,HARPIC,HARPIC/500ML/PLBOT/POWER PLUS 10X ORIGINAL SAVE RS 50.00 FREE DIVA ROSE & LIME 200G,430,"500ML ","PLBOT ",,1737702379311-reckitt benckiser -lanka- ltd-harpic#3.png
202501,1,110006556,31401010003,1737780913928,15,HEMAS MARKETING,DIVA DIRIYA,"DIVA DIRIYA/500G/ PLPCH/DIRT LIFT TECHNOLOGY DETERGENT POWDER ",190,"500G ","PLPCH ",,1737780913928-hemas marketing-diva diriya#3.png
202501,1,110006556,31401010003,1737697816119,30,UNILEVER SRI LANKA LTD,PEARS BABY,"PEARS BABY/50ML/CDBOX/PURE & GENTLE BABY COLOGNE FREE PEARS BABY RATHMAL BABY SOAP 70G ",360,"50ML ","CDBOX ",,1737697816119-unilever sri lanka ltd-pears baby#3.png
202501,1,110006556,31401010003,1737696204961,26,UNILEVER SRI LANKA LTD,LIFEBUOY,"LIFEBUOY/80ML/PLBOT/STRONG & THICK WITH RICE WATER PROTEIN +VITAMIN E HEALTH SHAMPOO ",340,"80ML ","PLBOT ",,1737696204961-unilever sri lanka ltd-lifebuoy#3.png
202501,1,110006556,31401010003,1736510864661,24,NESTLE LANKA,MAGGI,"MAGGI/75G/PLPCH/PAPARE BLAST INSTANT NOODLES ",120,75G,"PLPCH ",,1737696204961-unilever sri lanka ltd-lifebuoy#3.png
202501,1,37685642,51101010022,1737787961430,8,CEYLON BISCUITS LIMITED,"RITZBURY ","RITZBURY/25/GM/PLWRP/ROCCOA WITH MILK/MILK CHOCOLATE ",120,25 GM,PLWRP,,1737787961430-ceylon biscuits limited-ritzbury #3.png
202501,1,37685642,51101010022,1737788865315,8,CEYLON BISCUITS LIMITED,"RITZBURY ","ROCCOA/45/GM/PLWRP/ROCCOA WITH CASHEW/MILK CHOCOLATE ",230,45 GM,"PLWRP ",,1737788865315-ceylon biscuits limited-ritzbury #3.png
202501,1,37685642,51101010022,1737781668269,8,MALIBAN BISCUIT MANUFACTORIES,MALIBAN ZELLERS,"ZELLERS/90/GM/GM/CDBOX/DIVINE/CHOCO LAYERED BISCUITS ",300,90 GM,"CDBOX ",,1737781668269-maliban biscuit manufactories-maliban zellers#3.png
202501,1,37685642,51101010022,1737777815332,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN YOYO,MALIBAN/85/GM/PLPCH/YOYO/CHOCO CREAM/CHOCOLATE CREAM BISCUIT,100,85 GM,"PLPCH ",,1737777815332-maliban biscuit manufactories-maliban yoyo#3.png
202501,2,8149521,12304020005,1736845136699,2,CEYLON COLD STORES,ELEPHANT HOUSE VI BE,ELEPHANT HOUSE VI BE/250ML/CAN/GRAPE BURST,150,250ML,CAN,,1737777815332-maliban biscuit manufactories-maliban yoyo#3.png
202501,2,8149521,12304020005,1736844701617,2,CEYLON COLD STORES,ELEPHANT HOUSE VI BE,ELEPHANT HOUSE VI BE/ 250ML/ CAN/ APPLE BURST,150,"250ML ",CAN,,1737777815332-maliban biscuit manufactories-maliban yoyo#3.png
202501,2,8149521,12304020005,1736844937559,2,CEYLON COLD STORES,ELEPHANT HOUSE VI BE,ELEPHANT HOUSE VI BE/ 250ML/ CAN/ ORANGE BURST,150,250ML,CAN,,1737777815332-maliban biscuit manufactories-maliban yoyo#3.png
202501,1,87340890,62403010004,1737783583365,30,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS BABY MAGIC DROPS BABY COLOGNE 100ML FREE PEARS BED TIME BABY CREAM WITH MOISTURE CREAM 50ML,575,100ML,CDBOX,,1737783583365-unilever sri lanka ltd-pears baby#3.png
202501,1,72562992,17489010001,1737801353272,10,MAGAM LIFE (PVT) LTD,MAGAM,MAGAM/60/GM/PLPCH/POLOS FLAVOUR,100,60 GM,"PLPCH ",,1737801353272-magam life -pvt- ltd-magam#3.png
202501,1,72562992,17489010001,1737800931032,24,WIJITHA GROUP OF COMPANIES (PVT) LTD,WIJI,"WIJI /250/GM/PLPCH/THIN STRING NOODLES ",135,250 GM,"PLPCH ",,1737800931032-wijitha group of companies -pvt- ltd-wiji#3.png
202501,1,72562992,17489010001,1737801200910,10,MAGAM LIFE (PVT) LTD,MAGAM,"MAGAM/60/GM/PLPCH/ROASTED CHICKEN ",100,60 GM,"PLPCH ",,1737801200910-magam life -pvt- ltd-magam#3.png
202501,1,72562992,17489010001,1737801497302,10,MAGAM LIFE (PVT) LTD,MAGAM,"MAGAM/60/GM/PLPCH/PRAWNS FLAVOUR ",100,60 GM,"PLPCH ",,1737801497302-magam life -pvt- ltd-magam#3.png
202501,1,72562992,17489010001,1737801736081,10,"GAMI RASA FOOD PRODUCTS ( PVC ) LTD ","GAMIRASA ","GAMIRASA/40/GM/PLPCH/BUCKET PACK ",60,40 GM,"PLPCH ",,1737801736081-gami rasa food products - pvc - ltd -gamirasa #3.png
202501,2,321371,18154020002,1737799014355,2,CEYLON COLD STORES,ELEPHANT VIBE,ELEPHANT/250/ML/VIBE/ORANGE BURST,150,250 ML,CAN,,1737799014355-ceylon cold stores-elephant vibe#3.png
202501,2,321371,18154020002,1737798751513,2,CEYLON COLD STORES,ELEPHANT VIBE,ELEPHANT/250/ML/VIBE/GRAPE BURST,150,250 ML,CAN,,1737798751513-ceylon cold stores-elephant vibe#3.png
202501,5,12510,54050004,1737526593566,38,S & C HARDWARE DISTRIBUTOR,S & C NC THINNER,"S & C \4\L\PL CAN\ NC THINNER ",4990,4L,PL CAN,,1737526593566-s - c hardware distributor-s - c nc thinner#3.png
202501,5,12510,54050004,1737526664743,38,S & C HARDWARE DISTRIBUTOR,S & C NC THINNER,"S & C\4\L\PL CAN\NC THINNER ",0,4L,PL CAN,Any other reason,1737526664743-s - c hardware distributor-s - c nc thinner#3.png
202501,5,12510,54050004,1737526474215,38,S & C HARDWARE DISTRIBUTOR,S & C NC THINNER,"S & C \2\L\PL CAN\NC THINNER ",2740,2L,PL CAN,,1737526474215-s - c hardware distributor-s - c nc thinner#3.png
202501,5,12517,54050002,1737800374991,38,LUCKY DISTRIBUTORS,DELTA,"DELTA\4\L\PL CAN\WOOD PRESERVATIVE CLEAR ",3295,4L,PL CAN,,1737800374991-lucky distributors-delta#3.png
202501,5,12517,54050002,1737800218802,38,LUCKY DISTRIBUTORS,DELTA,"DELTA\2\L\PL CAN\WOOD PRESERVATIVE CLEAR ",1875,2L,PL CAN,,1737800218802-lucky distributors-delta#3.png
202501,1,131555317,14403010001,1737781886336,7,GREEN LIGHT BAKE HOUSE,GREEN LIGHT,"GREEN LIGHT/450/GM/ CDBOX/CREAMY ICING  CAKE ",800,450GM,"CDBOX ",,1737781886336-green light bake house-green light#3.png
202501,1,131555317,14403010001,1737781709302,7,GREEN LIGHT BAKE HOUSE,GREEN LIGHT,"GREEN LIGHT/220/GM/CDBOX/BUTTER CAKE ",430,220GM,"CDBOX ",,1737781709302-green light bake house-green light#3.png
202501,1,131555317,14403010001,1737781765285,7,GREEN LIGHT BAKE HOUSE,GREEN LIGHT,"GREEN LIGHT/220/GM/CDBOX/FRUIT CAKE ",460,220GM,"CDBOX ",,1737781765285-green light bake house-green light#3.png
202501,1,8144279,10664010001,1737614362496,24,NESTLE LANKA,MAGGI PAPARE,"MAGGI/75/GM/PLPCH/MAGGI PAPARE BLAST INSTANT NOODLES ",120,75GM,PLPCH,New SKU,1737614362496-nestle lanka-maggi papare#3.png
202501,4,87340527,62403040002,1737796573676,4,THE COLOMBO ICE COMPANY (PVT)LTD,"ELEPHANT HOUSE ",ELEPHANT HOUSE TAMARIND & HONEY 60ML,0,60ML,PLPCH,Delete the Item,1737796573676-the colombo ice company -pvt-ltd-elephant house #3.png
202501,4,87340527,62403040002,1737796618599,4,THE COLOMBO ICE COMPANY (PVT)LTD,"ELEPHANT HOUSE ",ELEPHANT HOUSE TAMARIND & HONEY POPSICLE 60ML,60,60ML,PLPCH,,1737796618599-the colombo ice company -pvt-ltd-elephant house #3.png
202501,1,135836240,62402010009,1737796234797,11,SUNSHINE COUNSUMER LANKA LTD,X-TRA,X-TRA/1/NO/PLPCH/FRESH STRAWBERRY CENTER FILLED BUBBLE GUM,10,1 NO,PLPCH,New SKU,1737796234797-sunshine counsumer lanka ltd-x-tra#3.png
202501,1,133671142,19738010001,1736408005170,9,MALIBAN MILK PRODUCT (PVT) LTD,MALIBAN,MALIBAN/200/GM/CD BOX/FULL CREAM POWDER SAVE RS 30,530,200GM,CDBOX,,1737796234797-sunshine counsumer lanka ltd-x-tra#3.png
202501,1,8153997,14562010001,1737438770230,9,MALIBAN MILK PRODUCT (PVT) LTD,MALIBAN,MALIBAN/200/GM/CDBOX/FULL CREAM MILK POWDER + SAVE RS.20/,530,200 GM,"CDBOX ",,1737796234797-sunshine counsumer lanka ltd-x-tra#3.png
202501,4,251235,62402040011,1737783064124,3,KEELLS FOOD PRODUCTS LTD,KREST,KEELLS KREST/270/GM/CDBOX/FISH CUTLET,660,270 GM,CDBOX,,1737783064124-keells food products ltd-krest#3.png
202501,1,42724918,12209010004,1737452326426,30,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,PANDA BABY HERBAL COLOGNE NEEM&TURMERIC/100/ML/CD BOX,570,100ML,CD BOX,,1737452326426-nature-s beauty creations ltd-panda baby#3.png
202501,1,132816591,12524010001,1737695205217,16,GREEN LANKA COSMETICS CO.,SUDUMAL,SUDUMAL/160/G/EWRPK/DETERGENT BAR YELLOW,80,160G,"EWRPK ",,1737695205217-green lanka cosmetics co--sudumal#3.png
202501,1,132816591,12524010001,1737695629346,16,GREEN LANKA COSMETICS CO.,SUDUMAL,SUDUMAL/160/G/EWRPK/DETERGENT BAR ROSE,80,160G,"EWRPK ",,1737695629346-green lanka cosmetics co--sudumal#3.png
202501,1,116420583,62301010020,1737710523549,6,USWATTE GOLDEN BISCUITS (PVT)LTD,"USWATTE ",USWATTE KRISPIES VANILLA FLAVORED WAFERS 200GM,280,200GM,PLPCH,,1737710523549-uswatte golden biscuits -pvt-ltd-uswatte #3.png
202501,1,116620119,31201010029,1737708139151,21,FLASH DETERGENT (PVT) LTD,FLASH,FLASH/600/ML/PB0T/TOILET BOWL CLEANER,385,600ML,PBOT,,1737708139151-flash detergent -pvt- ltd-flash#3.png
202501,1,116620119,31201010029,1737708677961,21,FLASH DETERGENT (PVT) LTD,FLASH,FLASH/1000/ML/PBOT/FLORAL DISINFECTANT FLOOR CLEANER,470,1000ML,PBOT,,1737708677961-flash detergent -pvt- ltd-flash#3.png
202501,1,559871,18724010005,1737698716101,45,MANCHANAYAKA AGRI FOOD (PVT) LTD,COLO COCONUT MILK POWDER,"COLO/25/G/PLPSH/COCONUT MILK POWDER ",75,25G,"PLPSH ",,1737698716101-manchanayaka agri food -pvt- ltd-colo coconut milk powder#3.png
202501,1,559871,18724010005,1737698952723,12,WIJAYA PRODUCTS (PVT) LTD,WIJAYA,WIJAYA/20/G/PLPSH/PURE CEYLON TEA,60,20G,"PLPSH ",,1737698952723-wijaya products -pvt- ltd-wijaya#3.png
202501,1,17774550,14319010001,1737546373620,13,RECKITT BENCKISER (LANKA) LTD,DETTOL,"DETTOL COOL UP TO ANTIBACTERIAL COOLING SENSATION /1NO/EWPRK/70G BUY 4 GET 1 FREE HARPIC POWER PLUS 10X 200ML ",540,1NO,"EWPRK ",,1737546373620-reckitt benckiser -lanka- ltd-dettol#3.png
202501,1,116421126,81301010014,1737694499250,13,HEMAS MARKETING,VELVET,VELVET/70/GM/EWRPK/CUTIE ROSE & DRAGON FRUIT SOAP/SAVE RS 40,85,70GM,"EWRPK ",,1737694499250-hemas marketing-velvet#3.png
202501,1,116421126,81301010014,1737694842218,13,HEMAS MARKETING,VELVET,VELVET/70/GM/EWRPK/NATURALS COCONUT MILK & SHEA BUTTER SOAP/SAVE RS 40,85,70GM,"EWRPK ",,1737694842218-hemas marketing-velvet#3.png
202501,1,116421126,81301010014,1737697964415,10,JEEWAKA FOOD (PVT) LTD,JEEWAKA,"JEEWAKA/50/GM/PLPCH/FISH FLAVOUR SOYA MEAT ",100,50GM,"PLPCH ",,1737697964415-jeewaka food -pvt- ltd-jeewaka#3.png
202501,1,116421126,81301010014,1737694981947,13,HEMAS MARKETING,VELVET,VELVET/70/GM/EWRPK/NATURALS AVOCADO & ARGAN OIL SOAP/SAVE RS 40,85,70GM,"EWRPK ",,1737694981947-hemas marketing-velvet#3.png
202501,1,116421126,81301010014,1737699573586,10,JEEWAKA FOOD (PVT) LTD,JEEWAKA,"JEEWAKA/50/GM/PLPCH/CUTTLEFISH FLAVOUR SOYA MEAT ",100,50GM,"PLPCH ",,1737699573586-jeewaka food -pvt- ltd-jeewaka#3.png
202501,1,8159086,17801010001,1737615147188,24,NESTLE LANKA,MAGGI,"MAGGI/75 GM/PAPARE BLAST/PLPCH ",120,75 GM,"PLPCH ",,1737615147188-nestle lanka-maggi#3.png
202501,1,111619335,14728010001,1737539881174,13,TRADEX INDUSTRIAL PARK,OMIL,"OMIL / KOHOMBA / 100GM / WITH COCONUT & NEEM OIL / CDBOX ",135,100GM,CDBOX,New SKU,1737539881174-tradex industrial park-omil#3.png
202501,1,792884,19766010001,1737611548797,12,UDARATA TEA STORES,"JANATHA ",JANATHA TEA 40 GM,70,40 GM,PLPCH,,1737611548797-udarata tea stores-janatha #3.png
202501,2,792887,19766020001,1737607470959,2,SAJA FRUIT CANNERIES,"SAJA ",SAJA WOODAPPLE DRINK-PET 350 ML,200,350 ML,PET,,1737607470959-saja fruit canneries-saja #3.png
202501,2,792887,19766020001,1737607269700,2,SAJA FRUIT CANNERIES,"SAJA ",SAJA MANGO-PET 350 ML,200,350 ML,PET,,1737607269700-saja fruit canneries-saja #3.png
202501,1,131554204,13426010005,1737355380328,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN CREAM CRACKER FAMILY PAC,MALIBAN/CREAM CRACKER FAMILY PAC/490/G/PLPCH/SAVE RS 60,420,490,PLPCH,,1737607269700-saja fruit canneries-saja #3.png
202501,2,113829731,61402020013,1737617563198,2,WEERASINHA HOLDING (PVT) LTD,WINDAY GORAKA,WINDAY/NATURAL/GORAKA/DRINK/200 ML/RGB,150,200 ML,GLBOT,,1737617563198-weerasinha holding -pvt- ltd-winday goraka#3.png
202501,1,131554247,13426010002,1737355380328,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN CREAM CRACKER FAMILY PAC,MALIBAN/CREAM CRACKER FAMILY PAC/490/G/PLPCH/SAVE RS 60,420,490,PLPCH,,1737617563198-weerasinha holding -pvt- ltd-winday goraka#3.png
202501,1,119015661,14320010003,1736920404899,24,NES,MAGGI,"MAGGI /75/GM/PLPCH/PAPARE BLAST NOODLES ",0,"75GM ","PLPCH ",,1736920404899-nes-maggi#3.png
202501,1,119015661,14320010003,1737704546587,13,HEMAS MARKETING,BABY CHERAMY,BABY CHERAMY/75×5/GM/CDBOX /ALMOND OIL AND VITAMIN E SOAP +BABY CHERAMY 75 GM SOAP FREE,680,"375GM ","CDBOX ",,1737704546587-hemas marketing-baby cheramy#3.png
202501,1,110083193,14655010005,1737692279502,39,DUMINDU INDUSTRIES AND PRINTERS PVT LTD,WRITE,WRITE / 40 / PGS / 1 NO / CR BOOK,90,40 PGS,1 NO,Any other reason,1737692279502-dumindu industries and printers pvt ltd-write#3.png
202501,1,56151135,14060010001,1737690838020,39,PRINT EXCEL PVT LTD,RATHNA,RATHNA/200/PGS/A4 EXERCISE BOOK,520,200PGS,,,1737690838020-print excel pvt ltd-rathna#3.png
202501,1,120547453,11673010001,1737381931607,6,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,MUNCHEE/490/GM/SUPER CREAM CRACKER ENRICHED WITH VITAMINS + PRICE OFF RS 60,420,"490 GM ",PL POUCH,,1737690838020-print excel pvt ltd-rathna#3.png
202501,1,60595067,20644010001,1737696715894,28,DIMUTHU PRODUCTS,DIMUTHU,"DIMUTHU/25/GM/PLPCH/CINNAMON POWDER ",0,25GM,PLPCH,Delete the Item,1737696715894-dimuthu products-dimuthu#3.png
202501,1,8154039,14562010007,1737615829073,33,CAVINKARE PRIVATE LIMITED,INDICA,"INDICA/21/ML/PLPCH/EASY HAIR COLOUR LIQUID NATURAL BLACK + BUY 2 INDICA EASY GET 1 40ML MEERA CONDITIONER FREE ",195,21 ML,"PLPCH ",,1737615829073-cavinkare private limited-indica#3.png
202501,1,8154039,14562010007,1737620069817,30,VINI CONSUMER CARE LANKA PVT LTD,FOGG,FOGG/120/ML/TIN/DELICIOUS FRAGRANT BODY SPRAY FOR WOMEN,1490,120 ML,"TIN ",,1737620069817-vini consumer care lanka pvt ltd-fogg#3.png
202501,1,8154039,14562010007,1737698362787,26,ACE HEALTHCARE PVT LTD,SWABHA CEYLON,SWABHA CEYLON/180/ML/PLBOT/LONG AND STRONG CONDITIONER HIBISCUS JATAMANSI,585,180 ML,"PLBOT ",,1737698362787-ace healthcare pvt ltd-swabha ceylon#3.png
202501,1,8154039,14562010007,1737698195049,26,ACE HEALTHCARE PVT LTD,SWABHA CEYLON,SWABHA CEYLON/80/ML/PLBOT/LONG AND STRONG CONDITIONER HIBISCUS JATAMANSI,325,80 ML,"PLBOT ",,1737698195049-ace healthcare pvt ltd-swabha ceylon#3.png
202501,1,8154039,14562010007,1737611937090,26,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY/175/ML/PLBOT/HERBAL SHAMPOO WITH HERBAL EXTRACTS,520,175 ML,"PLBOT ",,1737611937090-unilever sri lanka ltd-lifebuoy#3.png
202501,1,8154039,14562010007,1737622398797,23,HEMAS PHARMACEUTICALS (PVT) LTD,SUSTAGEN,SUSTAGEN/400/GM/TIN/CHOCOLATE FLAVORED NUTRITIONAL SUPPLEMENT + FREE LIPTON/40/GM/CDBOX/YELLOW LABEL BLACK TEA,3900,400 GM,"TIN ",,1737622398797-hemas pharmaceuticals -pvt- ltd-sustagen#3.png
202501,1,8154039,14562010007,1737622028148,23,HEMAS PHARMACEUTICALS (PVT) LTD,SUSTAGEN,SUSTAGEN/400/GM/TIN/VANILLA FLAVORED NUTRITIONAL SUPPLEMENT + FREE LIPTON/40/GM/CDBOX/YELLOW LABEL BLACK TEA,3900,400 GM,"TIN ",,1737622028148-hemas pharmaceuticals -pvt- ltd-sustagen#3.png
202501,1,8154039,14562010007,1737620368209,30,VINI CONSUMER CARE LANKA PVT LTD,FOGG,FOGG/120/ML/TIN/PARADISE FRAGRANT BODY SPRAY FOR WOMEN,1850,120 ML,"TIN ",,1737620368209-vini consumer care lanka pvt ltd-fogg#3.png
202501,1,8166044,20643010001,1737442131035,25,HEMAS MARKETING,FEMS,FEMS/10 SANAKIN/3X PROTECTION /,270,10,"POCH ",,1737620368209-vini consumer care lanka pvt ltd-fogg#3.png
202501,1,8166044,20643010001,1737442317661,25,HEMAS MARKETING,"FEMS ","FEMS/10 NAPKIN/DRYTEX 3X PROTECTION ",270,10 NAPKINS,"POCH ",,1737620368209-vini consumer care lanka pvt ltd-fogg#3.png
202501,1,8166044,20643010001,1737698361450,10,SEWWANDI FOOD FRODUT,"SEWWANDI ",SEWWANDI/60G/POCH PACK /DADAYAM BATTA,100,60G,"POCH ",,1737698361450-sewwandi food frodut-sewwandi #3.png
202501,1,8166044,20643010001,1737698583909,10,SEWWANDI FOOD FRODUT,"SEWWANDI ",SEWWANDI /60G/POCH PACK /DALLO BATTA,100,60G,"POCH ",,1737698583909-sewwandi food frodut-sewwandi #3.png
202501,1,116071750,20261010001,1737173027634,9,PELWATTE DAIRY INDUSTRIES (PVT) LTD,PELWATTE,PELWATTE/200/GM/PLPCH/FULL CREAM MILK POWDER,540,200 GM,"PLPCH ",,1737698583909-sewwandi food frodut-sewwandi #3.png
202501,1,8152004,13118010001,1737355380328,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN CREAM CRACKER FAMILY PAC,MALIBAN/CREAM CRACKER FAMILY PAC/490/G/PLPCH/SAVE RS 60,420,490,PLPCH,,1737698583909-sewwandi food frodut-sewwandi #3.png
202501,1,8165103,71301010004,1736584130052,6,MALIBAN BISCUIT MANUFACTORIES,"MALIBAN ",MALIBAN/490/G/PLPCH/CREAM CRACKER SAVE 60,420,490G,"PLPCH ",,1737698583909-sewwandi food frodut-sewwandi #3.png
202501,1,39315178,12103010002,1737615687973,24,NESTLE LANKA,MAGGI,"MAGGI/75/GM/PLPCH/PAPARE BLAST INSTANT NOODLES ",120,75 GM,PLPCH,,1737615687973-nestle lanka-maggi#3.png
202501,1,41462479,12401010003,1736393251265,26,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY AYURVEDA CARE/ PANCHARATNA SHAMPOO/ 80ML / FREE LIFEBUOY MILD CARE WITH MILK PROTEIN/ 75GM,340,80ML,PBT,,1737615687973-nestle lanka-maggi#3.png
202501,2,114633822,13572020001,1737615423932,2,COCA-COLA BEVERAGES,FANTA ORANGE,FANTA\1500\ML\PBT\ORANGE FLAVOURED\SAVE RS 40,360,1500ML,PBT,,1737615423932-coca-cola beverages-fanta orange#3.png
202501,1,784449,18724010004,1737613367589,24,KITCHI HOLDING LANKA PVT LTD,KITCHI,KITCHI/400/G/PLPSH/INSTANT NOODLES/WITH FREE BIRIANI MIX SPICY PACK 2IN1,260,400G,"PLPSH ",,1737613367589-kitchi holding lanka pvt ltd-kitchi#3.png
202501,1,110008017,92401010005,1737092273972,39,B.S.T.TRADERS,ROSETTE,"ROSETTE/200/PGS/JAFFNA RULE ",300,200PGS,PGS,,1737613367589-kitchi holding lanka pvt ltd-kitchi#3.png
202501,1,134836367,21090010001,1737611630827,16,THILOKA ENTERPRISES,SNOLIGHT,SNOLIGHT/100/GM/EWRPK/LEMON PURE LAUNDRY BAR SOAP/THILOKA ENTERPRISES,80,100 GM,"EWRPK ",,1737611630827-thiloka enterprises-snolight#3.png
202501,1,86742750,20285010001,1737611200551,25,DREAM LIFE SCIENCE (PVT)LTD,ARYA,ARYA/8 PAD/POCH PACK /EASY NAPKIN,150,8,"POCH ",,1737611200551-dream life science -pvt-ltd-arya#3.png
202501,1,9010491,17724010001,1737620484246,21,MAKING HOLDING LANKA PVT LTD,SURE,SURE/250/ML/PBT/NO-1/LIME,250,250ML,PBT,,1737620484246-making holding lanka pvt ltd-sure#3.png
202501,1,9010491,17724010001,1737619716934,43,LION FRUIT PRODUCT (PVT),LION,"LION/185/ML/PBT/NO-1/TOMATO SAUCE ",240,185ML,PBT,,1737619716934-lion fruit product -pvt--lion#3.png
202501,1,9010491,17724010001,1737620845918,28,"DINIDU PRODUCTS ",DINIDU,DINIDU/50/G/EWRPK/NO-1/CHILLI PIECES,80,50G,EWRPK,,1737620845918-dinidu products -dinidu#3.png
202501,1,9010491,17724010001,1737620728453,28,"DINIDU PRODUCTS ",DINIDU,"DINIDU/50/G/EWRPK/NO-1/CHILLI POWDER ",80,50G,EWRPK,,1737620728453-dinidu products -dinidu#3.png
202501,2,9010491,17724020001,1737612923819,2,CEYLON COLD STORES,ELEPHANT HOUSE VIBE,ELEPHANT HOUSE VIBE /250/ML/CAN/NO-1/GRAPE BURST,150,250ML,CAN,,1737620728453-dinidu products -dinidu#3.png
202501,2,9010491,17724020001,1737613112180,2,CEYLON COLD STORES,ELEPHANT HOUSE VIBE,ELEPHANT HOUSE VIBE/250/ML/CAN/NO-1/APPLE BURST,150,250ML,CAN,,1737620728453-dinidu products -dinidu#3.png
202501,2,8160562,18670020001,1737612923819,2,CEYLON COLD STORES,ELEPHANT HOUSE VIBE,ELEPHANT HOUSE VIBE /250/ML/CAN/NO-1/GRAPE BURST,150,250ML,CAN,,1737612923819-ceylon cold stores-elephant house vibe#3.png
202501,2,8160562,18670020001,1737613112180,2,CEYLON COLD STORES,ELEPHANT HOUSE VIBE,ELEPHANT HOUSE VIBE/250/ML/CAN/NO-1/APPLE BURST,150,250ML,CAN,,1737613112180-ceylon cold stores-elephant house vibe#2.png
202501,1,79126872,17896010001,1737608074960,12,GAMUNU PRODUCTS PVT,"GAMUNU ",GEMUNU/50/G/EWRPK/NO-1/TEA,90,50G,EWRPK,,1737608074960-gamunu products pvt-gamunu #3.png
202501,1,112787347,13722010006,1737622662533,13,HEMAS MARKETING,BABY CHERAMY,"BABY CHERAMY/225(75G×3)/GM/CDB/FLORAL EXTRACTS, VITAMIN E & MILK/SAVE RS. 50/=",385,225GM(75G×3),CDB,,1737622662533-hemas marketing-baby cheramy#3.png
202501,2,111681224,31201020011,1737616203114,2,LANKA KINGS FOOD (PVT) LTD,KINGS KAL KIRI,"KINGS KAL KIRI/250/ML/GBT/CHOCOLATE FLAVOURED ",150,"250ML ",GBT,,1737616203114-lanka kings food -pvt- ltd-kings kal kiri#3.png
202501,1,111681224,31201010001,1737607092217,11,COUNTRY STYLE FOODS,FND,FND/55/GM/PLPCH/JUJUBS,100,55GM,"PLPCH ",,1737607092217-country style foods-fnd#3.png
202501,1,111681224,31201010001,1737608626965,9,PURE DALE CEYLON (PVT) LTD,PUREDALE,PUREDALE/1000/GM/CDBOX/FULL CREAM MILK POWDER,2625,1000GM,CDBOX,,1737608626965-pure dale ceylon -pvt- ltd-puredale#3.png
202501,1,111681224,31201010001,1737609423437,39,NARAH COMPUTER FORMS,TEN,TEN/1/NO/DRAWING BOOK WHITE MEDIUM 40 PGS,140,1NO,,,1737609423437-narah computer forms-ten#3.png
202501,5,11570,73050016,1737607327771,38,NC PAINT,NIL MANEL,"NIL MANEL/375ML/GBT/NC THINNER ",440,375ML,GBT,,1737607327771-nc paint-nil manel#3.png
